id	ismarine	cvgt
Chaenodraco_wilsoni	True	False
Pagetopsis_macropterus	True	False
Pagetopsis_maculatus	True	False
Neopagetopsis_ionah	True	False
Pseudochaenichthys_georgianus	True	False
Dacodraco_hunteri	True	False
Champsocephalus_gunnari	True	False
Champsocephalus_esox	True	False
Parachaenichthys_georgianus	True	False
Parachaenichthys_charcoti	True	False
Cygnodraco_mawsoni	True	False
Gerlachea_australis	True	False
Gymnodraco_acuticeps	True	False
Psilodraco_breviceps	True	False
Bathydraco_macrolepis	True	False
Bathydraco_antarcticus	True	False
Bathydraco_marri	True	False
Bathydraco_scotiae	True	False
Akarotaxis_nudiceps	True	False
Racovitzia_glacialis	True	False
Vomeridens_infuscipinnis	True	False
Prionodraco_evansii	True	False
Artedidraco_lonnbergi	True	False
Pogonophryne_scotti	True	False
Dolloidraco_longedorsalis	True	False
Artedidraco_shackletoni	True	False
Histiodraco_velifer	True	False
Artedidraco_orianae	True	False
Artedidraco_skottsbergi	True	False
Harpagifer_antarcticus	True	False
Paranotothenia_magellanica	True	False
Notothenia_angustata	True	False
Notothenia_neglecta	True	False
Notothenia_coriiceps	True	False
Patagonotothen_tessellata	True	False
Patagonotothen_guntheri	True	False
Patagonotothen_ramsayi	True	False
Lepidonotothen_squamifrons	True	False
Trematomus_hansoni	True	False
Trematomus_eulepidotus	True	False
Trematomus_pennellii	True	False
Trematomus_tokarevi	True	False
Trematomus_bernacchii	True	False
Trematomus_loennbergii	True	False
Pagothenia_borchgrevinki	True	False
Trematomus_newnesi	True	False
Gobionotothen_gibberifrons	True	False
Gobionotothen_acuta	True	False
Pleuragramma_antarctica	True	False
Dissostichus_eleginoides	True	False
Dissostichus_mawsoni	True	False
Eleginops_maclovinus	False	True
Pseudaphritis_urvillii	False	True
Cottoperca_gobio	True	False
Bovichtus_variegatus	True	False
Etheostoma_rufilineatum	False	True
Perca_fluviatilis	False	True
Gymnocephalus_cernua	False	True
Niphon_spinosus	True	False
Trachinus_radiatus	True	False
Trachinus_draco	True	False
Echiichthys_vipera	True	False
Synagrops_bellus	True	False
Howella_brodiei	True	False
Epigonus_telescopus	True	False
Polyprion_oxygeneios	True	False
Polyprion_americanus	False	True
Lateolabrax_japonicus	False	True
Stereolepis_gigas	True	False
Lepomis_miniatus	False	True
Lepomis_punctatus	False	True
Lepomis_microlophus	False	True
Lepomis_gibbosus	False	True
Lepomis_marginatus	False	True
Lepomis_megalotis	False	True
Lepomis_auritus	False	True
Lepomis_macrochirus	False	True
Lepomis_humilis	False	True
Lepomis_symmetricus	False	True
Lepomis_cyanellus	False	True
Lepomis_gulosus	False	True
Micropterus_treculii	False	True
Micropterus_punctulatus	False	True
Micropterus_dolomieu	False	True
Micropterus_salmoides	False	True
Micropterus_floridanus	False	True
Micropterus_notius	False	True
Micropterus_coosae	False	True
Micropterus_cataractae	False	True
Ambloplites_constellatus	False	True
Ambloplites_cavifrons	False	True
Ambloplites_rupestris	False	True
Ambloplites_ariommus	False	True
Pomoxis_annularis	False	True
Pomoxis_nigromaculatus	False	True
Archoplites_interruptus	False	True
Enneacanthus_gloriosus	False	True
Enneacanthus_obesus	False	True
Enneacanthus_chaetodon	False	True
Centrarchus_macropterus	False	True
Acantharchus_pomotis	False	True
Elassoma_alabamae	False	True
Elassoma_zonatum	False	True
Elassoma_boehlkei	False	True
Elassoma_evergladei	False	True
Elassoma_gilberti	False	True
Coreoperca_kawamebari	False	True
Bostockia_porosa	False	True
Gadopsis_marmoratus	False	True
Nemadactylus_monodactylus	True	False
Nemadactylus_macropterus	True	False
Latridopsis_ciliaris	True	False
Aplodactylus_punctatus	True	False
Amblycirrhitus_bimacula	True	False
Cirrhitus_pinnulatus	True	False
Paracirrhites_hemistictus	True	False
Paracirrhites_forsteri	True	False
Enoplosus_armatus	True	False
Kuhlia_mugil	False	True
Kuhlia_petiti	True	False
Kuhlia_sandvicensis	False	True
Kuhlia_nutabunda	True	False
Kuhlia_xenura	False	True
Kuhlia_rupestris	False	True
Kuhlia_caudavittata	False	True
Kuhlia_malo	False	True
Kuhlia_salelea	False	True
Kuhlia_marginata	False	True
Kuhlia_sauvagii	False	True
Kuhlia_munda	False	True
Pelates_quadrilineatus	False	True
Girella_punctata	True	False
Microcanthus_strigatus	True	False
Kyphosus_vaigiensis	False	True
Eugerres_plumieri	False	True
Diapterus_auratus	False	True
Gerres_cinereus	False	True
Eucinostomus_gula	False	True
Parapercis_clathrata	True	False
Ammodytes_tobianus	True	False
Hyperoplus_lanceolatus	True	False
Cheimarrichthys_fosteri	False	True
Uranoscopus_scaber	False	True
Uranoscopus_albesca	True	False
Kathetostoma_giganteum	True	False
Dicentrarchus_labrax	False	True
Dicentrarchus_punctatus	False	True
Morone_saxatilis	False	True
Sillago_sihama	False	True
Pomadasys_perotaei	False	True
Pomadasys_incisus	True	False
Haemulon_aurolineatum	True	False
Parapristipoma_octolineatum	True	False
Plectorhinchus_mediterraneus	True	False
Lutjanus_analis	False	True
Lutjanus_sebae	False	True
Pterocaesio_digramma	True	False
Holacanthus_ciliaris	True	False
Pomacanthus_maculosus	True	False
Erythrocles_monodi	True	False
Chaetodon_semilarvatus	True	False
Aurigequula_fasciata	False	True
Lethrinus_olivaceus	True	False
Gnathodentex_aureolineatus	True	False
Monotaxis_grandoculis	True	False
Dentex_angolensis	True	False
Dentex_maroccanus	True	False
Dentex_macrophthalmus	True	False
Dentex_gibbosus	False	True
Dentex_canariensis	True	False
Dentex_dentex	False	True
Pagrus_caeruleostictus	False	True
Pagrus_auriga	True	False
Pagellus_erythrinus	False	True
Pagellus_bellottii	True	False
Pagrus_pagrus	False	True
Chrysophrys_auratus	False	True
Sparus_aurata	False	True
Chrysophrys_major	True	False
Diplodus_puntazzo	False	True
Diplodus_sargus_cadenati	False	True
Diplodus_annularis	False	True
Diplodus_vulgaris	True	False
Acanthopagrus_butcheri	False	True
Acanthopagrus_berda	False	True
Pagellus_acarne	True	False
Pagellus_bogaraveo	False	True
Lithognathus_mormyrus	False	True
Boops_boops	False	True
Sarpa_salpa	True	False
Oblada_melanura	False	True
Spicara_maena	True	False
Spicara_smaris	False	True
Spondyliosoma_cantharus	False	True
Lopholatilus_chamaeleonticeps	True	False
Pseudotolithus_senegalensis	False	True
Pseudotolithus_typus	False	True
Pseudotolithus_elongatus	False	True
Pseudotolithus_senegallus	False	True
Argyrosomus_regius	False	True
Umbrina_canariensis	True	False
Cynoscion_regalis	False	True
Atractoscion_aequidens	False	True
Menticirrhus_americanus	False	True
Capros_aper	True	False
Siganus_vulpinus	True	False
Antigonia_capros	True	False
Selenotoca_multifasciata	False	True
Scatophagus_argus	False	True
Priacanthus_hamrur	True	False
Priacanthus_arenatus	True	False
Heteropriacanthus_cruentatus	True	False
Acanthurus_mata	True	False
Acanthurus_blochii	True	False
Acanthurus_xanthopterus	True	False
Acanthurus_bariene	True	False
Acanthurus_leucocheilus	True	False
Acanthurus_auranticavus	True	False
Acanthurus_nigricauda	True	False
Acanthurus_tennentii	True	False
Acanthurus_olivaceus	True	False
Acanthurus_bahianus	True	False
Acanthurus_chirurgus	True	False
Acanthurus_monroviae	True	False
Ctenochaetus_strigosus	True	False
Ctenochaetus_truncatus	True	False
Ctenochaetus_binotatus	True	False
Acanthurus_pyroferus	True	False
Ctenochaetus_striatus	True	False
Acanthurus_thompsoni	True	False
Acanthurus_japonicus	True	False
Acanthurus_nigricans	True	False
Acanthurus_achilles	True	False
Acanthurus_leucosternon	True	False
Acanthurus_coeruleus	True	False
Acanthurus_guttatus	True	False
Acanthurus_lineatus	True	False
Acanthurus_nigrofuscus	True	False
Acanthurus_triostegus	True	False
Zebrasoma_velifer	True	False
Zebrasoma_desjardinii	True	False
Zebrasoma_scopas	True	False
Zebrasoma_flavescens	True	False
Paracanthurus_hepatus	True	False
Prionurus_biafraensis	True	False
Prionurus_laticlavius	True	False
Prionurus_maculatus	True	False
Naso_lituratus	True	False
Naso_elegans	True	False
Naso_unicornis	True	False
Naso_vlamingii	True	False
Naso_brevirostris	True	False
Takifugu_porphyreus	False	True
Takifugu_rubripes	False	True
Takifugu_pardalis	True	False
Takifugu_xanthopterus	False	True
Takifugu_stictonotus	True	False
Takifugu_niphobles	True	False
Takifugu_ocellatus	False	True
Torquigener_altipinnis	False	True
Torquigener_hypselogeneion	False	True
Torquigener_flavimaculosus	True	False
Polyspina_piosae	True	False
Torquigener_squamicauda	False	True
Torquigener_pleurogramma	False	True
Tetractenos_hamiltoni	True	False
Tetractenos_glaber	False	True
Reicheltia_halsteadi	True	False
Marilyna_darwinii	False	True
Sphoeroides_pachygaster	True	False
Sphoeroides_lobatus	False	True
Sphoeroides_maculatus	False	True
Sphoeroides_nephelus	False	True
Sphoeroides_parvus	False	True
Sphoeroides_dorsalis	True	False
Sphoeroides_spengleri	False	True
Sphoeroides_testudineus	False	True
Sphoeroides_annulatus	False	True
Sphoeroides_lispus	True	False
Colomesus_asellus	False	True
Carinotetraodon_salivator	False	True
Carinotetraodon_irrubesco	False	True
Carinotetraodon_travancoricus	False	True
Auriglobus_nefastus	False	True
Chonerhinos_naritus	False	True
Tetraodon_palembangensis	False	True
Tetraodon_suvattii	False	True
Arothron_immaculatus	False	True
Arothron_manilensis	False	True
Arothron_mappa	True	False
Arothron_stellatus	True	False
Arothron_hispidus	False	True
Arothron_nigropunctatus	True	False
Arothron_meleagris	True	False
Arothron_diadematus	True	False
Omegophora_armilla	True	False
Tetraodon_mbu	False	True
Tetraodon_duboisi	False	True
Tetraodon_miurus	False	True
Tetraodon_lineatus	False	True
Tetraodon_pustulatus	False	True
Canthigaster_papua	True	False
Canthigaster_compressa	False	True
Canthigaster_solandri	True	False
Canthigaster_punctatissima	True	False
Canthigaster_jactator	True	False
Canthigaster_janthinoptera	True	False
Canthigaster_leoparda	True	False
Canthigaster_valentini	True	False
Canthigaster_coronata	True	False
Canthigaster_rostrata	True	False
Canthigaster_figueiredoi	True	False
Canthigaster_callisterna	True	False
Canthigaster_smithae	True	False
Canthigaster_rivulata	True	False
Canthigaster_bennetti	True	False
Canthigaster_amboinensis	True	False
Pelagocephalus_marki	True	False
Tetraodon_erythrotaenia	False	True
Lagocephalus_lunaris	False	True
Lagocephalus_laevigatus	False	True
Lagocephalus_guentheri	True	False
Lagocephalus_wheeleri	True	False
Lagocephalus_suezensis	True	False
Diodon_liturosus	True	False
Diodon_hystrix	True	False
Diodon_holocanthus	True	False
Allomycterus_pilatus	True	False
Diodon_nicthemerus	True	False
Chilomycterus_reticulatus	True	False
Chilomycterus_antennatus	True	False
Chilomycterus_schoepfii	True	False
Chilomycterus_antillarum	True	False
Ranzania_laevis	True	False
Mola_mola	False	True
Meuschenia_trachylepis	True	False
Thamnaconus_modestus	False	True
Pseudomonacanthus_macrurus	True	False
Pseudomonacanthus_peroni	True	False
Cantherhines_pardalis	True	False
Cantherhines_pullus	True	False
Aluterus_schoepfii	True	False
Aluterus_heudelotii	True	False
Aluterus_scriptus	True	False
Aluterus_monoceros	True	False
Pervagor_janthinosoma	True	False
Pervagor_melanocephalus	True	False
Pervagor_nigrolineatus	True	False
Stephanolepis_cirrhifer	True	False
Stephanolepis_auratus	True	False
Stephanolepis_hispidus	True	False
Acreichthys_tomentosus	True	False
Monacanthus_chinensis	False	True
Paramonacanthus_choirocephalus	True	False
Chaetodermis_penicilligerus	True	False
Paraluteres_prionurus	True	False
Rudarius_ercodes	True	False
Brachaluteres_jacksonianus	True	False
Oxymonacanthus_longirostris	True	False
Monacanthus_ciliatus	True	False
Rhinecanthus_assasi	True	False
Rhinecanthus_aculeatus	True	False
Rhinecanthus_rectangulus	True	False
Rhinecanthus_lunula	True	False
Rhinecanthus_verrucosus	True	False
Sufflamen_albicaudatum	True	False
Sufflamen_chrysopterum	True	False
Sufflamen_bursa	True	False
Sufflamen_fraenatum	True	False
Sufflamen_verres	True	False
Balistes_capriscus	True	False
Balistes_polylepis	True	False
Balistes_vetula	True	False
Pseudobalistes_fuscus	True	False
Pseudobalistes_naufragium	True	False
Balistes_punctatus	True	False
Canthidermis_maculata	True	False
Xanthichthys_lineopunctatus	True	False
Xanthichthys_mento	True	False
Xanthichthys_auromarginatus	True	False
Xanthichthys_ringens	True	False
Balistoides_viridescens	True	False
Pseudobalistes_flavimarginatus	False	True
Melichthys_vidua	True	False
Melichthys_indicus	True	False
Melichthys_niger	True	False
Balistoides_conspicillum	True	False
Odonus_niger	True	False
Balistapus_undulatus	True	False
Pseudotriacanthus_strigilifer	True	False
Triacanthus_nieuhofii	True	False
Trixiphichthys_weberi	True	False
Tydemania_navigatoris	True	False
Triacanthodes_ethiops	True	False
Parahollardia_lineata	True	False
Lactoria_diaphana	True	False
Lactoria_cornuta	True	False
Tetrosomus_reipublicae	True	False
Tetrosomus_concatenatus	True	False
Tetrosomus_gibbosus	True	False
Ostracion_solorensis	True	False
Ostracion_whitleyi	True	False
Ostracion_cubicus	True	False
Ostracion_meleagris	True	False
Ostracion_rhinorhynchos	True	False
Acanthostracion_polygonius	True	False
Acanthostracion_quadricornis	True	False
Lactophrys_trigonus	True	False
Anoplocapros_inermis	True	False
Anoplocapros_lenticularis	True	False
Aracana_aurita	True	False
Capropygia_unistriata	True	False
Caprichthys_gymnura	True	False
Kentrocapros_rosapinto	True	False
Triodon_macropterus	True	False
Cepola_macrophthalma	True	False
Antennarius_striatus	True	False
Ceratias_holboelli	True	False
Lophius_budegassa	False	True
Lophius_piscatorius	False	True
Glaucosoma_buergeri	True	False
Glaucosoma_scapulare	True	False
Glaucosoma_hebraicum	True	False
Glaucosoma_magnificum	True	False
Pempheris_schwenkii	True	False
Thalassoma_pavo	False	True
Xyrichtys_novacula	True	False
Labrus_mixtus	True	False
Labrus_bergylta	True	False
Acantholabrus_palloni	True	False
Scarus_psittacus	True	False
Sparisoma_rubripinne	True	False
Sparisoma_cretense	True	False
Bodianus_scrofa	True	False
Odax_pullus	True	False
Opsanus_pardus	True	False
Halobatrachus_didactylus	False	True
Lamprogrammus_shcherbachevi	True	False
Neobythites_sivicola	True	False
Echiodon_cryomargarites	True	False
Brotula_barbata	True	False
Lucifuga_subterranea	False	True
Lucifuga_simile	False	True
Lucifuga_dentata	False	True
Cataetyx_laticeps	True	False
Melamphaes_suborbitalis	True	False
Beryx_decadactylus	True	False
Beryx_splendens	True	False
Barbourisia_rufa	True	False
Hoplostethus_atlanticus	True	False
Sargocentron_diadema	True	False
Sargocentron_xantherythrum	True	False
Sargocentron_microstoma	True	False
Sargocentron_punctatissimum	True	False
Neoniphon_sammara	True	False
Neoniphon_argenteus	True	False
Neoniphon_aurolineatus	True	False
Sargocentron_tiere	True	False
Sargocentron_spiniferum	True	False
Myripristis_violacea	True	False
Myripristis_berndti	True	False
Regalecus_glesne	True	False
Lampris_guttatus	True	False
Lampris_immaculatus	True	False
Coryphaenoides_profundicolus	True	False
Coryphaenoides_leptolepis	True	False
Coryphaenoides_carapinus	True	False
Coryphaenoides_rupestris	True	False
Macruronus_novaezelandiae	True	False
Molva_molva	True	False
Molva_dypterygia	False	True
Brosme_brosme	True	False
Trisopterus_esmarkii	True	False
Trisopterus_minutus	True	False
Trisopterus_luscus	False	True
Gadiculus_argenteus	True	False
Micromesistius_poutassou	True	False
Merlangius_merlangus	False	True
Melanogrammus_aeglefinus	True	False
Gadus_ogac	False	True
Gadus_morhua	False	True
Pollachius_virens	True	False
Pollachius_pollachius	True	False
Enchelyopus_cimbrius	True	False
Ciliata_septentrionalis	True	False
Gaidropsarus_mediterraneus	False	True
Phycis_phycis	False	True
Phycis_blennoides	False	True
Merluccius_senegalensis	True	False
Merluccius_merluccius	False	True
Merluccius_capensis	True	False
Merluccius_polli	True	False
Merluccius_paradoxus	True	False
Merluccius_australis	True	False
Merluccius_hubbsi	True	False
Merluccius_productus	True	False
Mora_moro	True	False
Pseudophycis_bachus	True	False
Trachyrincus_murrayi	True	False
Zenopsis_conchifer	True	False
Zeus_faber	True	False
Grammicolepis_brachiusculus	True	False
Neocyttus_helgae	True	False
Chologaster_cornuta	False	True
Forbesichthys_agassizii	False	True
Forbesichthys_papilliferus	False	True
Amblyopsis_spelaea	False	True
Typhlichthys_subterraneus	False	True
Speoplatyrhinus_poulsoni	False	True
Aphredoderus_sayanus	False	True
Percopsis_omiscomaycus	False	True
Percopsis_transmontana	False	True
Polymixia_japonica	True	False
Polymixia_nobilis	True	False
Benthosema_pterotum	True	False
Electrona_antarctica	True	False
Diaphus_metopoclampus	True	False
Diaphus_watasei	True	False
Stenobrachius_leucopsarus	True	False
Aulopus_filamentosus	True	False
Notolepis_coatsi	True	False
Chlorophthalmus_agassizi	True	False
Synodus_foetens	False	True
Synodus_saurus	True	False
Osmerus_eperlanus	False	True
Hypomesus_nipponensis	False	True
Neosalanx_anderssoni	False	True
Protosalanx_chinensis	False	True
Salangichthys_microdon	False	True
Prototroctes_maraena	False	True
Stokellia_anisodon	False	True
Sigmops_bathyphilus	True	False
Bonapartia_pedaliota	True	False
Eustomias_acinosus	True	False
Eustomias_filifer	True	False
Pachystomias_microdon	True	False
Aristostomias_tittmanni	True	False
Aristostomias_scintillans	True	False
Bathophilus_vaillanti	True	False
Bathophilus_pawneei	True	False
Idiacanthus_antrostomus	True	False
Stomias_gracilis	True	False
Astronesthes_macropogon	True	False
Stomias_atriventer	True	False
Chauliodus_macouni	True	False
Chauliodus_sloani	True	False
Polyipnus_asteroides	True	False
Polyipnus_stereope	True	False
Yarrella_blackfordi	True	False
Pollichthys_mauli	True	False
Oncorhynchus_clarkii	False	True
Oncorhynchus_mykiss	False	True
Oncorhynchus_kisutch	False	True
Oncorhynchus_tshawytscha	False	True
Oncorhynchus_gorbuscha	False	True
Oncorhynchus_keta	False	True
Oncorhynchus_nerka	False	True
Salmo_salar	False	True
Salmo_trutta	False	True
Brachymystax_lenok	False	True
Coregonus_autumnalis	False	True
Dallia_pectoralis	False	True
Esox_reichertii	False	True
Esox_lucius	False	True
Umbra_limi	False	True
Umbra_pygmaea	False	True
Argentina_sphyraena	True	False
Argentina_silus	True	False
Argentina_sialis	True	False
Argentina_striata	True	False
Bathylagus_euryops	True	False
Lepidogalaxias_salamandroides	False	True
Rutilus_rutilus	False	True
Abramis_brama	False	True
Telestes_croaticus	False	True
Telestes_fontinalis	False	True
Telestes_metohiensis	False	True
Telestes_souffia	False	True
Phoxinellus_alepidotus	False	True
Phoxinellus_pseudalepidotus	False	True
Phoxinellus_dalmaticus	False	True
Squalius_aradensis	False	True
Squalius_torgalensis	False	True
Squalius_carolitertii	False	True
Squalius_pyrenaicus	False	True
Squalius_cephalus	False	True
Alburnus_alburnus	False	True
Scardinius_erythrophthalmus	False	True
Notemigonus_crysoleucas	False	True
Delminichthys_adspersus	False	True
Delminichthys_ghetaldii	False	True
Delminichthys_jadovensis	False	True
Delminichthys_krbavensis	False	True
Pelasgus_prespensis	False	True
Pelecus_cultratus	False	True
Gila_eremica	False	True
Gila_purpurea	False	True
Gila_seminuda	False	True
Gila_elegans	False	True
Gila_ditaenia	False	True
Gila_nigra	False	True
Moapa_coriacea	False	True
Gila_atraria	False	True
Gila_cypha	False	True
Gila_brevicauda	False	True
Gila_pulchra	False	True
Gila_modesta	False	True
Gila_pandora	False	True
Gila_nigrescens	False	True
Gila_conspersa	False	True
Ptychocheilus_lucius	False	True
Gila_robusta	False	True
Gila_minacae	False	True
Gila_orcuttii	False	True
Acrocheilus_alutaceus	False	True
Ptychocheilus_grandis	False	True
Relictus_solitarius	False	True
Hesperoleucus_symmetricus	False	True
Siphateles_boraxobius	False	True
Siphateles_alvordensis	False	True
Ptychocheilus_umpquae	False	True
Ptychocheilus_oregonensis	False	True
Siphateles_bicolor	False	True
Mylopharodon_conocephalus	False	True
Lavinia_exilicauda	False	True
Orthodon_microlepidotus	False	True
Chrosomus_erythrogaster	False	True
Rhynchocypris_percnurus	False	True
Pseudaspius_leptocephalus	False	True
Tribolodon_nakamurai	False	True
Lepidomeda_vittata	False	True
Lepidomeda_albivallis	False	True
Meda_fulgida	False	True
Plagopterus_argentissimus	False	True
Hemitremia_flammea	False	True
Semotilus_atromaculatus	False	True
Couesius_plumbeus	False	True
Margariscus_margarita	False	True
Algansea_lacustris	False	True
Algansea_tincella	False	True
Algansea_monticola	False	True
Algansea_avia	False	True
Agosia_chrysogaster	False	True
Tampichthys_catostomops	False	True
Tampichthys_mandibularis	False	True
Tampichthys_erimyzonops	False	True
Tampichthys_ipni	False	True
Codoma_ornata	False	True
Cyprinella_garmani	False	True
Cyprinella_lutrensis	False	True
Cyprinella_formosa	False	True
Cyprinella_bocagrande	False	True
Cyprinella_rutila	False	True
Cyprinella_xanthicara	False	True
Cyprinella_proserpina	False	True
Cyprinella_monacha	False	True
Notropis_rubricroceus	False	True
Notropis_chrosomus	False	True
Notropis_chiliticus	False	True
Notropis_chlorocephalus	False	True
Notropis_lutipinnis	False	True
Notropis_blennius	False	True
Notropis_baileyi	False	True
Notropis_petersoni	False	True
Notropis_texanus	False	True
Notropis_longirostris	False	True
Notropis_nubilus	False	True
Hybognathus_placitus	False	True
Hybognathus_nuchalis	False	True
Hybopsis_winchelli	False	True
Notropis_boucardi	False	True
Notropis_moralesi	False	True
Notropis_imeldae	False	True
Yuriria_alta	False	True
Notropis_calientis	False	True
Notropis_leuciodus	False	True
Notropis_volucellus	False	True
Notropis_spectrunculus	False	True
Notropis_rubellus	False	True
Notropis_atherinoides	False	True
Luxilus_chrysocephalus	False	True
Pteronotropis_hypselopterus	False	True
Erimystax_dissimilis	False	True
Phenacobius_catostomus	False	True
Macrhybopsis_aestivalis	False	True
Platygobio_gracilis	False	True
Dionda_melanops	False	True
Dionda_argentosa	False	True
Dionda_nigrotaeniata	False	True
Dionda_episcopa	False	True
Dionda_diaboli	False	True
Dionda_serena	False	True
Nocomis_leptocephalus	False	True
Nocomis_raneyi	False	True
Nocomis_micropogon	False	True
Nocomis_biguttatus	False	True
Nocomis_effusus	False	True
Nocomis_asper	False	True
Campostoma_ornatum	False	True
Campostoma_anomalum	False	True
Campostoma_pauciradii	False	True
Campostoma_oligolepis	False	True
Rhinichthys_cataractae	False	True
Rhinichthys_osculus	False	True
Rhinichthys_atratulus	False	True
Oregonichthys_crameri	False	True
Exoglossum_maxillingua	False	True
Exoglossum_laurae	False	True
Richardsonius_egregius	False	True
Richardsonius_balteatus	False	True
Iotichthys_phlegethontis	False	True
Clinostomus_funduloides	False	True
Mylocheilus_caurinus	False	True
Pogonichthys_macrolepidotus	False	True
Phoxinus_phoxinus	False	True
Tanichthys_albonubes	False	True
Tanichthys_micagemmae	False	True
Tinca_tinca	False	True
Microphysogobio_amurensis	False	True
Biwia_zezera	False	True
Microphysogobio_longidorsalis	False	True
Microphysogobio_elongatus	False	True
Abbottina_rivularis	False	True
Pseudogobio_guilinensis	False	True
Pseudogobio_vaillanti	False	True
Pseudogobio_esocinus	False	True
Saurogobio_dabryi	False	True
Gobiobotia_pappenheimi	False	True
Gobiobotia_meridionalis	False	True
Romanogobio_tenuicorpus	False	True
Gobio_cynocephalus	False	True
Gobio_coriparoides	False	True
Gobio_gobio	False	True
Romanogobio_ciscaucasicus	False	True
Romanogobio_tanaiticus	False	True
Gnathopogon_herzensteini	False	True
Gnathopogon_elongatus	False	True
Coreoleuciscus_splendidus	False	True
Pseudorasbora_pumila	False	True
Pseudorasbora_parva	False	True
Pungtungia_herzi	False	True
Rhinogobio_typus	False	True
Sarcocheilichthys_soldatovi	False	True
Sarcocheilichthys_parvus	False	True
Hemibarbus_maculatus	False	True
Hemibarbus_labeo	False	True
Belligobio_nummifer	False	True
Hemibarbus_mylodon	False	True
Squalidus_wolterstorffi	False	True
Squalidus_argentatus	False	True
Tanakia_himantegus	False	True
Tanakia_limbata	False	True
Acheilognathus_typus	False	True
Hypophthalmichthys_nobilis	False	True
Hypophthalmichthys_molitrix	False	True
Chanodichthys_erythropterus	False	True
Culter_alburnus	False	True
Sinibrama_macrops	False	True
Chanodichthys_mongolicus	False	True
Culter_flavipinnis	False	True
Parabramis_pekinensis	False	True
Megalobrama_amblycephala	False	True
Ischikauia_steenackeri	False	True
Hemiculter_bleekeri	False	True
Hemiculter_lucidus	False	True
Hainania_serrata	False	True
Toxabramis_houdemeri	False	True
Pseudohemiculter_dispar	False	True
Hemiculter_leucisculus	False	True
Pseudolaubuca_engraulis	False	True
Xenocypris_macrolepis	False	True
Plagiognathops_microlepis	False	True
Ochetobius_elongatus	False	True
Mylopharyngodon_piceus	False	True
Ctenopharyngodon_idella	False	True
Elopichthys_bambusa	False	True
Luciobrama_macrocephalus	False	True
Squaliobarbus_curriculus	False	True
Metzia_lineata	False	True
Hemigrammocypris_rasborella	False	True
Metzia_formosae	False	True
Paralaubuca_riveroi	False	True
Paralaubuca_typus	False	True
Paralaubuca_barroni	False	True
Parachela_williaminae	False	True
Parachela_siamensis	False	True
Parachela_oxygastroides	False	True
Parachela_maculicauda	False	True
Oxygaster_anomalura	False	True
Macrochirichthys_macrochirus	False	True
Aphyocypris_chinensis	False	True
Yaoshanicus_arcus	False	True
Opsariichthys_bidens	False	True
Opsariichthys_uncirostris	False	True
Opsariichthys_pachycephalus	False	True
Opsariichthys_evolans	False	True
Zacco_platypus	False	True
Nipponocypris_sieboldii	False	True
Nipponocypris_temminckii	False	True
Candidia_barbata	False	True
Leptobarbus_hoevenii	False	True
Psilorhynchus_sucatio	False	True
Psilorhynchus_homaloptera	False	True
Schizothorax_waltoni	False	True
Chuanchia_labiosa	False	True
Gymnocypris_eckloni	False	True
Gymnocypris_waddellii	False	True
Barbus_barbus	False	True
Acrossocheilus_paradoxus	False	True
Onychostoma_barbatulum	False	True
Onychostoma_ovale	False	True
Acrossocheilus_monticola	False	True
Spinibarbus_hollandi	False	True
Spinibarbus_sinensis	False	True
Tor_sinensis	False	True
Hypselobarbus_jerdoni	False	True
Barbus_leonensis	False	True
Barbus_fasciolatus	False	True
Barbus_callipterus	False	True
Systomus_orphoides	False	True
Pethia_conchonius	False	True
Pethia_ticto	False	True
Pethia_nigrofasciata	False	True
Pethia_stoliczkana	False	True
Pethia_phutunio	False	True
Pethia_shalynius	False	True
Pethia_manipurensis	False	True
Pethia_padamya	False	True
Pethia_tiantian	False	True
Pethia_erythromycter	False	True
Pethia_gelius	False	True
Dawkinsia_filamentosa	False	True
Dawkinsia_tambraparniei	False	True
Dawkinsia_arulius	False	True
Dawkinsia_assimilis	False	True
Puntius_chalakkudiensis	False	True
Puntius_bimaculatus	False	True
Puntius_titteya	False	True
Puntius_vittatus	False	True
Puntius_sophore	False	True
Haludaria_fasciata	False	True
Hampala_macrolepidota	False	True
Oreichthys_cosuatis	False	True
Barbonymus_gonionotus	False	True
Sawbwa_resplendens	False	True
Cyclocheilichthys_janthochir	False	True
Carassius_carassius	False	True
Carassius_gibelio	False	True
Cyprinus_carpio	False	True
Sinocyclocheilus_grahami	False	True
Sinocyclocheilus_qiubeiensis	False	True
Sinocyclocheilus_yimenensis	False	True
Sinocyclocheilus_tingi	False	True
Sinocyclocheilus_anophthalmus	False	True
Sinocyclocheilus_maculatus	False	True
Sinocyclocheilus_yangzongensis	False	True
Sinocyclocheilus_purpureus	False	True
Sinocyclocheilus_macrolepis	False	True
Sinocyclocheilus_xunlensis	False	True
Sinocyclocheilus_macrophthalmus	False	True
Sinocyclocheilus_microphthalmus	False	True
Sinocyclocheilus_furcodorsalis	False	True
Sinocyclocheilus_jiuxuensis	False	True
Sinocyclocheilus_rhinocerous	False	True
Sinocyclocheilus_jii	False	True
Garra_fasciacauda	False	True
Paracrossochilus_vittatus	False	True
Garra_spilota	False	True
Garra_kempi	False	True
Phreatichthys_andruzzii	False	True
Garra_makiensis	False	True
Garra_congoensis	False	True
Garra_ornata	False	True
Garra_waterloti	False	True
